PLC-Gesamt,RL100-Code,RL100-Langname,RL100-Kurzname,Typ-Kurz,Betriebszustand,Datum-Ab
DE18227,LOV,Ovelgünne,Ovelgünne,Hp,Betrieb,20200401
DE18187,LOW,Osterwieck (Harz),Osterwieck Harz,Hp,a.B.,20201001
DE18188,LOWW,Osterwieck West,Osterwieck West,Hp,a.B.,20201001
DE18458,LP,Pörsten,Pörsten,Bf,ehemals,20200401
DE18257,LPAL,Paplitz,Paplitz,Hp,a.B.,20200401
DE18263,LPAM,Parey Metall- und Leichtbau,Parey Metall-L,Awanst,a.B.,20200401
DE18317,LPB,Petergrube,Petergrube,Hp,Betrieb,20081214
DE18243,LPD,Paditz,Paditz,Üst,Betrieb,20200401
DE18244,LPDA,Paditz Abzw,Paditz Abzw,Abzw,ehemals,20200401
DE18298,LPE,Peißen,Peißen,Bf,Betrieb,20250327
DE21728,LPE B,Peißen Betriebsbahnhof,Peißen Bbf,Bft,Planung,20170520
DE25748,LPE H,Peißen Haltepunkt,Peißen Hp,Bft,Betrieb,20250327
,LPE L,Peißen Lindenring,Peißen Lindenrng,Bush,,20251014
DE18290,LPG,Pegau,Pegau,Bf,Betrieb,20081214
DE18518,LPH,Pretzsch,Pretzsch,vp-Bf,Betrieb,20090402
DE18532,LPI,Pritzerbe,Pritzerbe,Bf,Betrieb,20200401
,LPI H,Pritzerbe Gaststätte Haveleck,Pritzerbe Havel,Bush,Betrieb,19990101
,LPI M,Pritzerbe Mühlenstraße,Pritzerbe Mühlen,Bush,Betrieb,19990101
DE18530,LPL,Pristäblich,Pristäblich,vp-Hp,Betrieb,20090402
,LPLA,Planena                           (Bush),Planena,Bush,Betrieb,20090107
DE18403,LPLN,Halle-Planena,Halle-Planena,Abzw,Betrieb,20200401
DE18477,LPN,Posthausen,Posthausen,Bf,a.B.,20200401
DE18451,LPOE,Pönitz (b Leipzig),Pönitz (b Lpz),Hp,Betrieb,20200401
DE18540,LPR,Profen,Profen,Bf,Betrieb,20081214
DE18515,LPRE,Prettin,Prettin,Bf,a.B.,20200401
DE18539,LPRL,Prödel,Prödel,Hp Bk,Betrieb,20200401
DE18329,LPRO,Petersroda,Petersroda,Hp,Betrieb,20200401
DE18517,LPRZ,Pretzier (Altm),Pretzier (Altm),Hp,Betrieb,20200401
,LPRZV,"Pretzier (Altm), Hst VGS",Pretzier VGS,Bush,Betrieb,19990101
DE16232,LPSD,Leipzig Püchauer Straße,Püchauer Straße,Abzw,a.B.,20200401
DE16233,LPSDC,Leipzig Püchauer Straße (C),Lpz Püch Str(C),Abzw,a.B.,20200401
DE18500,LPT,Pratau,Pratau,Bf,Betrieb,20200401
DE18501,LPTG,Pratau DB-Grenze,Pratau DB-Gr,Gp,Betrieb,20200401
DE25862,LPUR,Purzien b Annaburg,Purzien,Üst,Planung,20251001
DE18432,LPW,Pödelwitz,Pödelwitz,Hp,a.B.,20200401
DE18262,LPY,Parey,Parey,Hp,a.B.,20200401
DE18505,LPZ,Premnitz,Premnitz,Abzw,Betrieb,20200401
,LPZ K,Premnitz Kirche,Premnitz Kirche,Bush,Betrieb,19990101
DE18506,LPZH,Premnitz Nord,Premnitz Nord,Hp,Betrieb,20200401
DE18507,LPZS,Premnitz Zentrum,Premnitz Zentrum,Hp,Betrieb,20200401
DE18570,LQ,Querfurt,Querfurt,Bf,Betrieb,20081214
DE18564,LQB,Quedlinburg,Quedlinburg,Bf,Betrieb,20201001
,LQB B,Quedlinburg Busbf,Quedlinburg Bus,Bush,Betrieb,19990101
DE11350,LQBD,Blönsdorf BB/ST,Blönsdorf BB/ST,LGr,Betrieb,20200401
DE10747,LQBE,Beilrode SN/BB,Beilrode SN/BB,LGr,Betrieb,20200401
DE14205,LQGB,Gunsleben ST/NI,Gunsleben ST/NI,LGr,Betrieb,20201001
DE13588,LQGG,Geestgottberg ST/BB,Geestgottbg LGr,LGr,Betrieb,20201001
DE14089,LQGK,Großkugel ST/SN,Großkugel ST/SN,LGr,Betrieb,20200401
DE14092,LQGL,Großlehna SN/ST,Großlehna SN/ST,LGr,Betrieb,20200401
DE13982,LQGOS,Gröbers ST/SN,Gröbers ST/SN,LGr,Betrieb,20200401
DE14120,LQGW,Großwudicke BB/ST,Großwudicke LGr,LGr,Betrieb,20200401
DE14579,LQHB,Harbke ST/NI,Harbke ST/NI,LGr,Betrieb,20200401
DE15055,LQHZ,Holzdorf (Elster) ST/BB,Holzdorf ST/BB,LGr,Betrieb,20200401
DE15206,LQIG,Ilsenburg ST/NI,Ilsenburg ST/NI,LGr,Betrieb,20201001
DE18299,LQIS,Peißen Queis,Queis,Awanst,a.B.,20250327
DE18573,LQKI,Querfurt Zuckerfabrik,Querfurt Zuckerf,vp-Anst,a.B.,20141214
DE15846,LQKT,Kötschlitz ST/SN,Kötschlitz LGr,LGr,Betrieb,20200401
DE16016,LQLA,Landsberg (b Halle/Saale) Süd ST/SN,Landsberg S LGr,LGr,Betrieb,20200401
DE21530,LQMO,Züllsdorf Mollgraben BB/ST,Mollgraben LGr,LGr,Betrieb,20200401
DE17494,LQNX,Neuburxdorf BB/SN,Neuburxdorf LGr,LGr,Betrieb,20200401
DE18050,LQOE,Oebisfelde ST/NI 6107,Oebisfelde 6107,LGr,Betrieb,20200401
DE18051,LQOES,Oebisfelde ST/NI 6399,Oebisfelde 6399,LGr,Betrieb,20200401
DE18258,LQPA,Paplitz ST/BB,Paplitz ST/BB,LGr,a.B.,20200401
DE18292,LQPG,Pegau SN/ST,Pegau SN/ST,LGr,Betrieb,20081214
DE18330,LQPR,Petersroda ST/SN,Petersroda ST/SN,LGr,Betrieb,20200401
DE18565,LQQ,Quedlinburg-Quarmbeck,Quedl-Quarmbeck,vp-Hp,Betrieb,20201001
DE18722,LQRB,Regis-Breitingen SN/TH,Regis-Breit LGr,LGr,Betrieb,20200401
DE18659,LQRW,Rathenow BB/ST,Rathenow BB/ST,LGr,Betrieb,20200401
DE19914,LQSB,Stapelburg ST/NI,Stapelburg ST/NI,LGr,Betrieb,20201001
DE19796,LQSO,Söllichau ST/SN,Söllichau ST/SN,vp-LGr,Betrieb,20240501
DE19192,LQSU,Sachau ST/SN,Sachau ST/SN,vp-LGr,Betrieb,20200401
DE19230,LQSW,Salzwedel ST/NI,Salzwedel ST/NI,LGr,Betrieb,20200401
DE18571,LQUG,Querfurt DB-Grenze,Querfurt DB-Gr,Gp,a.B.,20141214
DE18572,LQW,Querfurt West,Querfurt West,vp-Hp,a.B.,20141214
DE20812,LQWR,Wasserleben ST/NI,Wasserleben LGr,LGr,Betrieb,20201001
DE21411,LQWU,Wusterwitz BB/ST,Wusterwitz BB/ST,LGr,Betrieb,20200401
DE21077,LQWZ,Wetterzeube ST/TH,Wetterzeube LGr,LGr,Betrieb,20081214
DE21453,LQZD,Zellendorf BB/ST,Zellendorf BB/ST,LGr,Betrieb,20201001
DE19019,LR,Roßlau (Elbe),Roßlau (Elbe),Bf,Betrieb,20200401
,LR  B,Roßlau(Elbe) Bahnhof(Bus),Roßlau Bf(Bus),Bush,,20230301
DE18599,LRA,Radis,Radis,Bf,Betrieb,20200401
,LRA B,Radis B100,Radis B100,Bush,,20230114
DE18596,LRAD,Rademin,Rademin,Üst,Betrieb,20200401
DE18663,LRAF,Rathmannsdorf (Kr Staßfurt),Rathmannsdorf,Hp Bk,a.B.,20201001
DE18580,LRAK,Rackith (Elbe),Rackith (Elbe),vp-Hp,Betrieb,20090402
DE21696,LRAP,Radefeld (Porschewerk),Radefeld (Porsc),Hp,Planung,20200401
DE18581,LRAS,Rackith Süd,Rackith Süd,vp-Hp,ehemals,20251001
DE19021,LRAW,Roßlau (Elbe) Aw,Roßlau Aw,Awanst,Betrieb,20221223
DE18721,LRB,Regis-Breitingen,Regis-Breitingen,Bf,Betrieb,20200401
DE61775,LRC,Reckahn,Reckahn,NE-Hp,Betrieb,20081214
,LRC B,Reckahn Bushst,Reckahn Bushst,Bush,Betrieb,19990101
DE11559,LRCG,Brandenburg DB-Grenze,Brandenbg DB-Gr,Gp,Betrieb,20200401
DE61776,LRCR,Reckahn Awanst,Reckahn Awanst,NE-Awanst,Betrieb,20081214
DE61900,LRDB,Reinsdorf Zementsilo,Reinsdf Zement,NE-Bft,Betrieb,20130904
DE25863,LRDF,Ruhlsdorf b Jessen,Ruhlsdorf,Üst,Planung,20251001
DE61899,LRDH,Reinsdorf (b Wittenberg),Reinsdorf,NE-Bft,Betrieb,20130904
DE18763,LRDL,Reinsdorf (b Wittenberg) Leichtbaustoffe,Reinsdorf Leicht,NE-Bft,Betrieb,20250401
DE18762,LRDW,Reinsdorf (b Wittenberg) ACZ,Reinsdorf ACZ,NE-Bft,Betrieb,20250401
DE18809,LRE,Reußen,Reußen,Bf,Betrieb,20200401
,LRE K,Reußen Kita,Reußen Kita,Bush,,20251014
DE18729,LRED,Rehmsdorf,Rehmsdorf,Hp Dkst,a.B.,20130611
DE18807,LREU,Reuden (b Zeitz),Reuden (b Zeitz),Bf,Betrieb,20220101
DE18726,LRF,Rehfeld (b Falkenberg/Elster),Rehfeld(Fak/Els),Bf,Betrieb,20200401
DE19024,LRG,Roßlau (Elbe) Gbf,Roßlau(Elbe) Gbf,Bft,Betrieb,20200401
DE18608,LRH,Raguhn,Raguhn,Hp,Betrieb,20200401
DE18609,LRHU,Raguhn Üst,Raguhn Üst,Üst,Betrieb,20200401
DE18670,LRI,Rätzlingen,Rätzlingen,Bf,Betrieb,20081214
DE18871,LRIB,Riebau,Riebau,vp-Hp,a.B.,20160209
DE18915,LRIG,Ritze DB-Grenze,Ritze DB-Grenze,Gp,Betrieb,20081214
DE18862,LRIK,Ribbeck,Ribbeck,Abzw,Betrieb,20200401
DE18914,LRIT,Ritze,Ritze,vp-Hp,a.B.,20160209
,LRIWM,Rhinow Marktplatz,Rhinow Marktpl,Bush,Betrieb,19990101
DE18582,LRK,Rackwitz (b Leipzig),Rackwitz (b Lpz),Bf,Betrieb,20200401
DE18703,LRKN,Redekin,Redekin,Hp,a.B.,20200401
DE19106,LRL,Rübeland,Rübeland,vp-Bf,Betrieb,20201001
DE25469,LRL K,Rübeland Kalkwerk,Rübeland Kalkw,Bft,Betrieb,20201001
DE25470,LRL W,Rübeland Werk 3,Rübeland Werk 3,Bft,Betrieb,20201001
DE16271,LRMF,Leipzig-Rückmarsdorf,Lpz-Rückmarsdorf,Hp,Betrieb,20200401
DE18772,LRMK,Remkersleben,Remkersleben,Hp,a.B.,20040117
DE18917,LRN,Röblingen am See,Röblingen am See,Bf,Betrieb,20250601
DE18918,LRNG,Röblingen am See DB-Grenze,Röblingen DB-Gr,Gp,Betrieb,20250601
DE25832,LRNX,Röblingen am See ESTW-ZE,Röblingen(See)ZE,TSO,Planung,20261211
DE14344,LRO,Halle Rosengarten,Rosengarten,Hp,Betrieb,20200401
DE18954,LROD,Rodleben,Rodleben,Bft,Betrieb,20200401
DE18922,LROE,Röcken,Röcken,Hp,a.B.,20200401
DE19064,LROH,Rotes Haus,Rotes Haus,vp-Hp,Betrieb,20090402
DE18975,LROI,Roitzsch (Kr Bitterfeld),Roitzsch,Bf,Betrieb,20200401
,LROIL,Roitzsch Lindenstraße,Roitzsch Lindstr,Bush,,20210901
DE19008,LROS,Rositz,Rositz,vp-Bf,a.B.,20090424
DE19009,LROT,Rositz Teerverarbeitungswerk,Rositz Teerverar,vp-Hp,a.B.,20090424
DE25436,LRP,Roßlau Pbf,Roßlau Pbf,Bft,Betrieb,20230415
DE21025,LRTB,Wernigerode Rautenbach,Rautenbach,Anst,Betrieb,20201001
DE18658,LRW,Rathenow,Rathenow,Bf,Betrieb,20200401
,LRW B,Rathenow Bammer Landstraße,Rathenow Bamm Ls,Bush,Betrieb,19990101
,LRW G,Rathenow Große Milower Straße,Rathenow GrMilSt,Bush,Betrieb,19990101
,LRW K,Rathenow Kreissparkasse,Rathenow Kreissp,Bush,Betrieb,19990101
,LRW M,Rathenow Karl-Marx-Platz,Rathenow Marx-Pl,Bush,Betrieb,19990101
,LRW S,Rathenow Waldschloß,Rathenow Waldsch,Bush,Betrieb,19990101
,LRW W,Rathenow Weinberg,Rathenow Weinbg,Bush,Betrieb,19990101
DE18660,LRWD,Rathenow DB-Grenze,Rathenow DB-Gr,Gp,Betrieb,20200401
DE61956,LRWN,Rathenow Nord,Rathenow Nord,NE-Hp,Betrieb,20121001
DE18924,LRZ,Röcknitz,Röcknitz,vp-Anst,Betrieb,20200401
DE19973,LS,Stendal Hauptbahnhof,Stendal Hbf,Bf,Betrieb,20200401
DE19974,LS  G,Stendal Gbf,Stendal Gbf,Bft,Betrieb,20081214
DE21602,LS  V,Stendal Vorbahnhof Bft,Stendal Vor Bft,Bft,Betrieb,20151215
,LS  X,Stendal Werk,Stendal Werk,Werk,Betrieb,20221015
DE19243,LSA,Sandersdorf (Kr Bitterfeld),Sandersdorf,Bf,a.B.,20040810
DE19313,LSAB,Schattberge,Schattberge,Hp,a.B.,20200401
DE19194,LSAD,Sachsendorf (b Calbe),Sachsendorf(Cal),Bf,Betrieb,20201001
DE61665,LSAE,Schadeberg-Dülseberg,Schadebg-Dülsebg,NE-Hp,a.B.,20060701
DE61666,LSAG,Schadeberg,Schadeberg,NE-Hp,a.B.,20060701
DE19224,LSAM,Salzmünde,Salzmünde,Bf,a.B.,20200401
DE19306,LSAR,Scharlibbe,Scharlibbe,Bf,a.B.,20200401
DE61667,LSAW,Schadeberg-Schadewohl,Schadebg-Schadew,NE-Hp,a.B.,20060701
DE19442,LSB,Schönebeck (Elbe),Schönebeck(Elbe),Bf,Betrieb,20200401
DE19443,LSB G,Schönebeck (Elbe) Gbf,Schöneb (E) Gbf,Bft,Betrieb,20200401
DE19445,LSBA,Schönebeck (Elbe) Sprengstoffwerk,Schb Sprengstoff,Anst,Betrieb,20200401
DE19448,LSBE,Schönebeck-Bad Salzelmen,Schb-Salzelmen,Bf,Betrieb,20200401
,LSBEB,Schönebeck Bad Salzelmen Einkaufspark S,Salzel Epark Süd,Bush,,20220520
DE19449,LSBF,Schönebeck-Felgeleben,Schb-Felgeleben,Hp,Betrieb,20200401
DE19303,LSBG,Schanzberg,Schanzberg,Awanst,Betrieb,20200401
DE19450,LSBO,Schönebeck-Frohse,Schöneb-Frohse,Hp,Betrieb,20200401
DE14346,LSBR,Halle Steintorbrücke,Steintorbrücke,Bft,Betrieb,20200401
DE19446,LSBS,Schönebeck (Elbe) Süd,Schönebeck Süd,Hp,Betrieb,20200401
DE19276,LSBT,Saubachtal,Saubachtal,Bf,Betrieb,20200401
DE19911,LSBU,Stapelburg,Stapelburg,Hp,Betrieb,20201001
DE19447,LSBW,Schönebeck (Elbe) West,Schöneb (E)West,Hp,a.B.,20200401
DE24801,LSBX,Schönebeck (Elbe) ESTW-UZ,Schönebeck ESTW,BZ,Betrieb,20200401
DE19408,LSC,Schmon,Schmon,vp-Hp,a.B.,20141214
DE19310,LSCH,Scharteucke,Scharteucke,Hp,a.B.,20200401
DE19281,LSCK,Schackensleben,Schackensleben,Hp,a.B.,20200401
DE61118,LSCR,Schierke,Schierke,NE-Bf,Betrieb,20081214
DE19345,LSD,Schkeuditz,Schkeuditz,Bf,Betrieb,20200401
DE19346,LSD L,Schkeuditz Luftfrachtumschlagbahnhof,Schkeuditz LUB,Bft,Betrieb,20080101
DE19347,LSD U,Schkeuditz Übergabegleis,Schkeuditz Ügl,Bft,Betrieb,20081214
DE19422,LSDL,Schneidlingen,Schneidlingen,Bf,a.B.,20201001
DE24977,LSDO,Schkeuditz Ost,Schkeuditz Ost,Hp,Planung,20201001
DE19348,LSDW,Schkeuditz West,Schkeuditz West,Hp,Betrieb,20200401
,LSDWH,Schkeuditz Hans-Wittwer-Straße,Schkeud H-WittSt,Bush,,20250712
DE19658,LSE,Seelingstädt (b Brandis),Seelingst(b Bra),vp-Bf,Betrieb,20110712
DE20298,LSEE,Tornitz Seehof,Seehof Abzw,Abzw,Betrieb,20201001
DE20299,LSEG,Tornitz Seehof DB-Grenze,Seehof DB-Gr,Gp,Planung,20201001
DE16273,LSEH,Leipzig-Sellerhausen,Sellerhausen,Hp,Betrieb,20200401
,LSEHA,Leipzig Annenstraße,Lpz Annenstr,Bush,Betrieb,20201027
,LSEHT,Leipzig Torgauer Platz,Lpz Torgauer Pla,Bush,Betrieb,20221020
DE16229,LSEL,Leipzig Olbrichtstraße,Lpz Olbrichtstr,Bft,Betrieb,20220501
,LSELB,Leipzig Olbrichtstraße(Bus),L Olbrichtst Bus,Bush,,20240125
DE18562,LSET,Quarz- und Porphyrwerk Trebsen,Trebsen Quartzw,vp-Anst,Betrieb,20110712
DE19920,LSF,Staßfurt,Staßfurt,Bf,Betrieb,20201001
DE19922,LSF G,Staßfurt Gbf,Staßfurt Gbf,Bft,Betrieb,20201001
DE19954,LSFD,Steinfeld (b Stendal),Steinfeld(b Stl),Hp,Betrieb,20200401
DE21576,LSFH,Stendal Hochschule,Stendal Hochsch,Hp,Betrieb,20200401
DE19540,LSG,Schwaneberg,Schwaneberg,Hp,a.B.,20200401
DE60349,LSGL,Straßberg-Glasebach,Straßberg-Glaseb,NE-Hp,Betrieb,20081214
DE19472,LSH,Schönhausen (Elbe),Schönhausen (E),Bf,Betrieb,20200401
DE19473,LSHH,Schönhausen HGV,Schönhausen HGV,Bf,Betrieb,20200401
DE19473,LSHH,Schönhausen HGV,Schönhausen HGV,Bf,a.B.,20270601
DE19474,LSHS,Schönhausen Siedlung,Schönh Siedlung,Hp,a.B.,20200401
DE25208,LSHW,Schönhausen West Abzw,Schön West Abzw,Abzw,Planung,20210601
DE25208,LSHW,Schönhausen West Abzw,Schön West Abzw,Abzw,Betrieb,20261213
DE19723,LSI,Siedenlangenbeck,Siedenlangenbeck,Bf,a.B.,20041031
DE61119,LSIB,Silberhütte (Anh),Silberhütte Anh,NE-Bf,Betrieb,20081214
,LSIEB,Sieversdorf (b Neustadt/Dosse) Bushst,Sieversdorf Bush,Bush,Betrieb,19990101
DE19335,LSIS,Schierstedt,Schierstedt,Hp,Betrieb,20201001
DE19805,LSK,Solpke,Solpke,Bf,Betrieb,20200401
DE19351,LSKL,Schkortleben,Schkortleben,Hp,a.B.,20200401
DE19654,LSKW,Seehausen (Kr Wanzleben),Seehausen(Kr Wa),Hp,a.B.,20040117
DE19244,LSL,Sandersleben (Anh),Sandersleben Anh,Bf,Betrieb,20201001
DE19475,LSM,Schönhauser Damm,Schönhauser Damm,Bf,Betrieb,20200401
DE19225,LSMS,Salzmünde Süd,Salzmünde Süd,Bf,a.B.,20200401
DE19653,LSNA,Seehausen (Altm),Seehausen (Altm),Hp,Betrieb,20201001
DE19236,LSND,Sandau (Elbe),Sandau (Elbe),Bf,a.B.,20200401
DE19975,LSO,Stendal Ost,Stendal Ost,Bf,a.B.,20200401
DE19976,LSOA,Stendal Ost Raw,Stendal Ost Raw,Anst,a.B.,20200401
DE19462,LSOF,Schönfeld (Elbe),Schönfeld Elbe,Hp,a.B.,20200401
DE19795,LSOL,Söllichau,Söllichau,vp-Bf,Betrieb,20090402
DE61120,LSOR,Sorge,Sorge,NE-Hp,Betrieb,20081214
DE19350,LSP,Schkopau,Schkopau,Bf,Betrieb,20200401
,LSPAB,Spaatz Bushst,Spaatz Bushst,Bush,Betrieb,19990101
DE61330,LSPH,Sophienhof                           HSB,Sophienhof   HSB,NE-Hp,Betrieb,20081214
,LSQ,Stendal Bedienstandort,Stendal BSO,BSO,Planung,20200401
DE61121,LSR,Steinerne Renne,Steinerne Renne,NE-Bf,Betrieb,20081214
DE19349,LSRP,Schkölen-Räpitz,Schkölen-Räp,Hp,a.B.,20200401
DE19504,LSRU,Schraplau,Schraplau,vp-Bf,Betrieb,20130105
DE19979,LSS,Stendal-Stadtsee,Stendal-Stadtsee,Hp,Betrieb,20200401
DE19291,LSST,Schafstädt,Schafstädt,Hp,a.B.,20170315
DE19932,LST,Stedten,Stedten,vp-Hp,a.B.,20141214
DE20019,LSTA,Straach,Straach,Bf,a.B.,20200401
DE19947,LSTB,Steinbach (Kr Geithain),Steinbach Kr Gei,Hp,a.B.,20200401
DE61122,LSTE,Sternhaus-Ramberg,Sternh-Ramberg,NE-Bf,Betrieb,20081214
DE20061,LSTF,Stumsdorf,Stumsdorf,Bf,Betrieb,20200401
DE16203,LSTG,Leipzig Allee Center,Allee Center,Hp,Betrieb,20200401
DE61123,LSTH,Sternhaus-Haferfeld,Sternhaus-Haferf,NE-Hp,Betrieb,20081214
DE61124,LSTI,Stiege,Stiege,NE-Bf,Betrieb,20081214
DE20045,LSTK,Ströbeck,Ströbeck,Awanst,Betrieb,20201001
DE19905,LSTL,Staffelde,Staffelde,Abzw,Betrieb,20200401
DE20058,LSTN,Stünzhain,Stünzhain,Abzw,a.B.,20200401
DE61653,LSTO,Steinitz (Altm) Ost,Steinitz Ost,NE-Hp,a.B.,20060701
DE60348,LSTR,Straßberg (Harz),Straßberg Harz,NE-Bf,Betrieb,20081214
,LSTW,Stechow,Stechow,Bush,Betrieb,19990101
,LSTWN,Stechow Abzw.Nennhausen,Stechow A-Nennh,Bush,Betrieb,19990101
DE61654,LSTZ,Steinitz (Altm),Steinitz (Altm),NE-Hp,a.B.,20060701
DE19191,LSU,Sachau,Sachau,vp-Hp,a.B.,20240501
DE14362,LSUE,Halle-Südstadt,Südstadt,Bf,Betrieb,20200401
DE14363,LSUEA,Halle-Südstadt Bft Sa,Südstadt Bft Sa,Bft,ehemals,20250701
DE20135,LSUP,Süplingen Hp,Süplingen,vp-Hp,Betrieb,20081214
DE20134,LSUPA,Süplingen Abzw,Süplingen Abzw,vp-Abzw,Betrieb,20081214
DE10556,LSUR,Bad Suderode,Bad Suderode,vp-Bf,Betrieb,20201001
DE19977,LSV,Stendal Vorbf,Stendal Vorbf,Hp,Betrieb,20090205
DE16236,LSVS,Leipzig Slevogtstraße,Lpz Slevogtstr,Bft,Betrieb,20220501
,LSVSB,Leipzig Sternsiedlung Nord,L Sternsiedlng N,Bush,,20240125
,LSVSH,Leipzig Möckernscher Markt,Lpz Möckern Mark,Bush,Betrieb,20200204
DE19226,LSW,Salzwedel,Salzwedel,Bf,Betrieb,20200401
DE19228,LSW G,Salzwedel Gbf,Salzwedel Gbf,Bft,Betrieb,20081214
DE19231,LSWA,Salzwedel-Altstadt,Salzwedel-Altst,Hp Bk,a.B.,20041031
DE61877,LSWQ,Brandenbg-Altst Stahl-und Walzwerk Quenz,Bn Alt Sww Quenz,NE-Bft,Betrieb,20101212
DE19227,LSWT,Salzwedel Altperver Tor,Salzw Altperv T,Hp Anst,a.B.,20040313
DE19428,LSWZ,Schochwitz,Schochwitz,Bf,a.B.,20200401
DE21646,LSX,Saxdorf,Saxdorf,Bk,Betrieb,20200401
,LSXA,Stendal ESTW-ZE A,Stendal ZE A,TSO,Planung,20251101
,LSXTT,Stendal Technikstandort,Stendal TSO,TSO,Planung,20251101
DE20253,LT,Theißen,Theißen,Bf,Betrieb,20081214
DE20323,LTB,Trebitz (Elbe),Trebitz (Elbe),vp-Hp,Betrieb,20090402
DE20193,LTC,Taucha (b Leipzig),Taucha (b Lpz),Bf,Betrieb,20200401
,LTC B,Taucha S-Bahnhof(Bus),Taucha S-Bf(Bus),Bush,,20230301
DE20199,LTE,Teicha,Teicha,Hp,Betrieb,20081214
DE61125,LTF,Tiefenbachmühle,Tiefenbachmühle,NE-Hp,Betrieb,20081214
DE20290,LTG,Torgau,Torgau,Bf,Betrieb,20200401
,LTG B,Torgau Bahnhof(Bus),Torgau Bf(Bus),Bush,,20230301
DE20291,LTG E,Torgau (Et),Torgau (Et),Bft,Betrieb,20081214
DE20292,LTGG,Torgau DB-Grenze,Torgau DB-Gr,Gp,a.B.,20200401
DE20172,LTH,Tangerhütte,Tangerhütte,Bf,Betrieb,20200401
DE21721,LTH B,Tangerhütte Betriebsbahnhof,Tangerhütte Bbf,Bft,Betrieb,20181209
DE20261,LTHI,Thießen,Thießen,Hp Bk,a.B.,20200401
DE20233,LTL,Thale Hbf,Thale Hbf,Bf,Betrieb,20201001
DE20234,LTLM,Thale Musestieg,Thale Musestieg,Hp,Betrieb,20201001
DE20173,LTM,Tangermünde,Tangermünde,Hp,Betrieb,20081214
DE20174,LTMN,Tangermünde Nord,Tangermünde Nord,Hp,a.B.,20040323
DE20175,LTMW,Tangermünde West,Tangermünde West,Hp,Betrieb,20081214
DE20296,LTN,Tornitz,Tornitz,Abzw,Betrieb,20201001
DE20297,LTNG,Tornitz DB-Grenze,Tornitz DB-Gr,Gp,Planung,20201001
DE20196,LTNH,Tautenhain,Tautenhain,Hp,Betrieb,20081214
DE20325,LTNZ,Trebnitz Streckenwechsel 6410/6411,Trebnitz Strw,Strw,Betrieb,20200401
DE16239,LTO,Leipzig Torgauer Straße,Lpz Torgauer Str,Abzw,a.B.,20200401
DE20305,LTRA,Trachenau,Trachenau,Abzw,a.B.,20200401
DE20322,LTRB,Trebitz (b Könnern),Trebitz(b Könn),Hp,Betrieb,20201001
DE20326,LTRE,Trebsen (Mulde),Trebsen (Mulde),vp-Bf,Betrieb,20110712
DE20327,LTRG,Trebsen (Mulde) Getreidesilo,Trebsen Getreide,vp-Awanst,Betrieb,20110712
DE20320,LTRL,Treben-Lehma,Treben-Lehma,Hp Üst,Betrieb,20200401
DE20230,LTT,Teutschenthal,Teutschenthal,Bf,Betrieb,20200401
DE20231,LTTO,Teutschenthal Ost,Teutschenth Ost,Hp,Betrieb,20200401
DE20318,LTU,Trebbichau,Trebbichau,vp-Hp,a.B.,20201001
DE20378,LTUM,Tucheim,Tucheim,Hp,a.B.,20200401
DE20379,LTUS,Tucheim Schule,Tucheim Schule,Hp,a.B.,20200401
DE61656,LTY,Tylsen,Tylsen,NE-Hp,a.B.,20060701
DE20362,LTZ,Tröglitz,Tröglitz,vp-Bf,Betrieb,20130412
DE61126,LUBG,Unterberg,Unterberg,NE-Anst,Betrieb,20081214
DE20421,LUEB,Uebigau,Uebigau,Hp,Betrieb,20200401
,LUEBM,Uebigau Markt,Uebigau Markt,Bush,Betrieb,20230509
DE14047,LUM,Großdalzig Umspannwerk,Großdalzig Umspw,Awanst,a.B.,20200312
DE12278,LUMD,Dölbau Umspannwerk,Umspannwerk,Anst,a.B.,20200401
DE20521,LUN,Unterschwöditz,Unterschwöditz,Abzw,a.B.,20030101
DE20411,LUS,Uchtspringe,Uchtspringe,Bf,Betrieb,20200401
DE20626,LV,Vogelgesang (Kr Torgau),Vogelgesang Kr T,vp-Hp,Betrieb,20240718
DE20550,LVA,Vahldorf,Vahldorf,Hp,Betrieb,20081214
DE20618,LVG,Vinzelberg,Vinzelberg,Bf,Betrieb,20200401
DE20551,LVH,Vahrholz,Vahrholz,Hp,a.B.,20200401
DE20654,LVL,Völpke (Kr Oschersleben),Völpke(Kr Osch),Bf,a.B.,20200401
DE20560,LVT,Vatterode,Vatterode,vp-Hp,Betrieb,20160701
DE20561,LVTT,Vatteröder Teich,Vatteröder Teich,vp-Hp,Betrieb,20160701
DE16628,LW,Lutherstadt Wittenberg Hbf,Lu Wittenberg,Bf,Betrieb,20200401
DE20693,LWAB,Walbeck,Walbeck,vp-Hp,Betrieb,20081214
DE61504,LWAE,Wählitz Werkbf,Wählitz Werkbf,NE-Bf,Betrieb,20081214
DE20686,LWAG,Wahrberg,Wahrberg,Hp,a.B.,20201001
DE20730,LWAL,Wallendorf (b Merseburg),Wallendorf b Mrs,Hp,a.B.,20200401
DE20777,LWAN,Wansleben am See,Wansleben am See,Hp,Betrieb,20200401
DE20695,LWAU,Waldau (b Zeitz),Waldau (b Zeitz),Hp,a.B.,20030101
DE61657,LWAW,Wallstawe,Wallstawe,NE-Bf,a.B.,20060701
DE20965,LWB,Welsleben,Welsleben,Bf,a.B.,20200401
